[2286.84,22179.3]
[19230.2,11135.1]
[19258.2,12894.4]
[19249.4,12955.9]
[19255.5,13117.8]
[19231.4,13143.9]
[19256.2,13161.5]
[19234.3,13196.2]
[19248.8,13602.2]
[19255.2,15457.9]
[19242.2,16307.4]
[19231.7,16554.6]
[19233.3,17379.7]
[19288.9,12600.3]
[19282.1,13109.8]
[19275.7,13175.9]
[19288.1,13186.6]
[19265.4,13189.9]
[19276.7,13207.8]
[19271.2,13216.5]
[19265.2,13233]
[19269.8,13283]
[19268.2,13412.5]
[19262,13552.7]
[19288.3,16229.2]
[19283.8,17578.1]
[19309.3,11335.4]
[19308.5,13214.8]
[19318.3,13242]
[19310.2,13236]
[19306.3,13252.7]
[19296.7,13245.7]
[19304.4,13259.1]
[19300.2,13298]
[19303.9,13327.5]
[19304.3,13352.2]
[19315.3,13496.9]
[19291.3,13513.7]
[19308,13676.8]
[19304.5,15215.4]
[19316.7,16349.4]
[19296.8,16366.2]
[19321.4,16358.3]
[19296.9,16505.2]
[19312.8,16634.4]
[19297.7,16968.5]
[19307.1,16991.1]
[19315.9,16981.2]
[19299.6,17665]
[19289.5,17667.4]
[19299.9,17677.6]
[19331.5,12706.9]
[19345.4,13058.6]
[19340.4,13055.4]
[19348,13151.8]
[19344.5,13184.6]
[19331.1,13217.5]
[19327.3,13222.6]
[19343.8,13235.5]
[19331.4,13251.5]
[19339.7,13242.4]
[19347.5,13276.9]
[19323.6,13261.3]
[19340.4,13285.1]
[19343.1,13337.7]
[19342.8,14316.5]
[19322.3,17006.5]
[19333.9,16996.6]
[19322.6,17080.1]
[19334.4,17497.6]
[19377.9,9647.4]
[19349.2,13230]
[19373.3,13254.2]
[19367.3,13251]
[19360.1,13263]
[19374.2,13275.6]
[19366.3,13285]
[19375.5,15392.4]
[19356.1,15450.8]
[19355.6,16711.6]
[19405.6,10209.1]
[19412.6,13151.2]
[19406,13178.3]
[19386.7,13172.4]
[19398.9,13224]
[19403.8,13215.1]
[19387.4,13211.4]
[19380.6,13258.9]
[19401.1,13287.1]
[19388,13316.6]
[19395.8,13298.5]
[19385.6,14303.4]
[19399.7,14311.5]
[19386.8,14352.4]
[19401.1,15416.4]
[19396.6,15471.3]
[19382.6,15451]
[19409,15880.5]
[19410.6,18314.4]
[19422.7,7971.77]
[19431.7,11942.4]
[19434.6,13132.4]
[19434,13192.5]
[19434.9,13206.8]
[19425.1,13244.7]
[19431.4,13249.6]
[19430.8,13309.9]
[19410.8,13292]
[19415.3,13340.5]
[19418.5,13391.4]
[19412.6,13384.7]
[19427.2,13433.9]
[19415.9,14289.4]
[19416.6,15378.9]
[19436.3,15469.8]
[19419.1,16484.9]
[19426.3,18454.2]
[19421.2,19162.5]
[19469.3,11844.7]
[19439.4,12773.1]
[19460.2,13044]
[19453.8,13179.7]
[19460.5,13216.6]
[19458.1,13234.2]
[19446.7,13262.6]
[19454.3,13267.9]
[19456.8,13309.7]
[19464.7,13315.5]
[19454.2,13338.8]
[19466.9,13376.4]
[19465.7,15081.3]
[19446.9,15355.5]
[19493.5,7275.14]
[19498.7,12757.7]
[19488.2,12897.6]
[19487.1,12920]
[19484.1,13166]
[19491.6,13199.2]
[19477.7,13200.6]
[19481.8,13254.8]
[19494.3,13232.8]
[19474.7,13293.7]
[19486.2,13290.8]
[19484.2,13331.5]
[19498.8,13484.8]
[19488.4,15344.6]
[19506.3,5656.98]
[19515,12743]
[19508.7,12901.3]
[19516,13170.4]
[19511.7,13228]
[19519.9,13248.5]
[19515,13244.9]
[19504.2,13274.8]
[19509.8,13325.1]
[19503.1,13345.8]
[19518.5,13331]
[19504.8,13369.2]
[19509.2,13362.1]
[19515,13379.1]
[19530.5,14182.3]
[19523.8,15400.9]
[19501.9,15392.8]
[19547.5,12701.5]
[19555.6,12691]
[19544.6,12927.9]
[19534.4,13031.1]
[19536.8,13258.9]
[19551.2,13237.3]
[19557.5,13231.7]
[19533.7,13311]
[19546.9,13413.4]
[19566,9187.7]
[19572.2,12985.1]
[19574.7,13154.4]
[19567.1,13319.4]
[19585.6,13371.2]
[19588.7,13427.7]
[19579.2,16897.8]
[19618,6569.39]
[19617.8,11125.1]
[19609.5,11904.5]
[19607.2,12967.9]
[19602.3,13427.9]
[19615.4,15108.8]
[19603.1,15313.1]
[19612.3,15309.2]
[19606.5,18963.5]
[19645.4,7169.7]
[19645.6,8837.54]
[19625.5,11248.3]
[19645.9,11885.3]
[19628.1,15291.1]
[19642.4,15696.5]
[19653,6760.84]
[19651.3,11858.7]
[19662.8,12669.4]
[19652.2,15805.8]
[19704.6,6537.24]
[19691.2,13522.5]
[19709.5,18729.4]
[19710.3,18793.8]
[19721.6,6672.77]
[19721.5,13029.9]
[19730.5,13531.7]
[19722.5,18492.8]
[19715.8,18777.8]
[19731.8,18795.2]
[19718.7,18798.6]
[19767,7155.99]
[19766,7142.87]
[19752.4,7180.74]
[19757.3,11867]
[19750.6,12225.5]
[19742.7,12705]
[19766.5,15305.1]
[19792.5,11744.7]
[19783.8,11866]
[19798.3,13177.5]
[19793.8,13554.1]
[19794.4,13529.7]
[19817.6,11901.8]
[19823.8,12591.1]
[19828.5,13176.9]
[19814.8,13316.3]
[19855,11086.9]
[19839.5,14727]
[19847.3,17871.6]
[19884,11538]
[19872.6,11535.7]
[19885.1,11876.7]
[19919.3,7102.98]
[19913.1,7152.21]
[19906.6,11869.4]
[19900.3,11896.2]
[19900.9,12521.7]
[19898.2,13122]
[19940.7,7002.52]
[19933.2,8754.83]
[19944.7,13280.1]
[19960.4,11364.5]
[19958.7,11429.7]
[19951.1,11435.9]
[19963.1,11952.8]
[19968.9,19641.9]
[19989.4,5467.19]
[20004.7,7663.18]
[19996.8,10411.5]
[19992.7,11564.4]
[19993.2,11574.3]
[19986.4,11630.5]
[19994.6,11654]
[19991.7,11716.8]
[19998.8,11713.8]
[20004.2,11764.3]
[20006.4,11771.7]
[20010.1,15541.7]
[19998.7,15541]
[19997.6,15721.5]
[19988.7,19629]
[20032.6,7627.73]
[20012.7,10398.7]
[20024.3,11514.9]
[20032,11694.6]
[20034.9,12021]
[20035.2,12348.5]
[20020.7,14662.2]
[20012.8,17181.6]
[20020.7,17302.7]
[20010.3,18761.7]
[20048.9,6630.27]
[20062.6,6730.71]
[20054.1,11133]
[20071.6,11157.1]
[20041.7,11406.8]
[20047.9,11648.4]
[20063.1,11697.4]
[20041.5,11701.1]
[20068.1,11731.1]
[20047.2,11743.3]
[20058.3,11757.9]
[20051.2,12012]
[20062.1,12339.9]
[20055.1,12666]
[20069.2,14610.6]
[20059.7,18976.9]
[20090.1,6710.67]
[20097,6725.5]
[20088.6,6744.3]
[20074.1,6727.71]
[20094.5,7868.42]
[20080,9815.02]
[20076,11387.1]
[20077.7,11479.9]
[20083.1,11669.3]
[20088,11716.1]
[20090.5,11708.1]
[20072,11771.2]
[20083.7,13094.4]
[20091.7,13838.8]
[20094.8,19530]
[20118.8,7179.76]
[20120.4,7529.99]
[20098.9,8482.64]
[20103.7,10963]
[20124.1,11535.6]
[20127.9,11592]
[20126.4,11652.6]
[20110.8,11673.7]
[20100.6,11671]
[20125.8,11719.9]
[20112.3,11710]
[20116.9,11785.8]
[20117,12847.6]
[20102,17079.8]
[20131.3,19152.9]
[20111.5,20000.7]
[20101.8,20009.6]
[20153.4,7444.5]
[20149.5,8510.61]
[20130.5,9939.33]
[20147,9944.52]
[20146.5,11268.8]
[20156.8,11476]
[20136.2,11599.7]
[20159.9,11650.6]
[20143.7,11694.3]
[20131.8,11679.1]
[20153.7,11693.3]
[20136.8,11722.5]
[20143.7,11776.2]
[20139.4,11783]
[20142.3,12379.4]
[20132.1,16321.2]
[20140.3,18930.7]
[20152.9,19589.6]
[20142.8,19580.3]
[20148.5,19800.7]
[20141.9,19806.3]
[20155.6,19806]
[20157.2,19843.3]
[20174.7,8812.98]
[20181.3,9026.45]
[20188.6,9540.67]
[20181.4,11346]
[20182.3,11456.8]
[20189.5,11448.9]
[20163.7,11481.5]
[20178.3,11463.9]
[20178.9,11519.7]
[20178.7,11529.9]
[20183.2,11573]
[20187.8,11607.3]
[20186,11619.7]
[20187.9,11663.3]
[20183.4,11685.5]
[20176.2,11705.5]
[20184.4,11717.4]
[20174,11713.8]
[20187,11758.1]
[20172.9,11744.1]
[20164.3,11738.6]
[20179.2,11779.3]
[20184.8,11791.9]
[20167,11796.7]
[20165.7,12370.3]
[20183.6,13329.8]
[20220.3,8887.81]
[20215.1,8933.87]
[20207,8928.76]
[20191.5,9551.94]
[20219.8,11575.2]
[20210.9,11583.3]
[20199.4,11639.6]
[20192.3,11614.6]
[20198.7,11620.5]
[20213.6,11635.6]
[20218.5,11646.4]
[20214.2,11658]
[20192.3,11690.9]
[20198.5,11727.1]
[20214.3,11702.4]
[20193.7,11764.3]
[20200.9,11771.9]
[20211.3,12791.7]
[20212.1,12802.5]
[20196,12956.2]
[20193.3,17755.7]
[20203.7,19669.9]
[20194.4,19715.5]
[20203.7,19734.3]
[20205.9,19727.2]
[20207.4,19743.4]
[20216.6,19761.5]
[20242.1,8727.47]
[20232.4,8855.92]
[20244.5,8867.65]
[20225.3,8883.87]
[20234.7,8911.14]
[20230.6,8918.41]
[20217.8,9038.36]
[20224.8,11465.7]
[20246.7,11506.6]
[20234.9,11611.2]
[20251,11645.7]
[20245.7,11640.5]
[20242.8,11686]
[20234.3,11678.1]
[20234.7,11688.9]
[20245.8,11709.9]
[20233.7,11757]
[20226,11760.3]
[20233.8,11808.6]
[20230.6,16165.6]
[20247.1,19177.9]
[20221.4,19754.5]
[20242.7,19752]
[20232.2,19815.2]
[20266.6,7426.2]
[20269.6,7608.23]
[20255.9,8610.76]
[20271.6,8682.7]
[20263.5,8856.17]
[20258.5,8933.68]
[20263.5,8927.63]
[20266.5,11339.5]
[20276.7,11608.6]
[20251.7,11628]
[20265.4,11611.9]
[20261.2,11671.4]
[20256.1,11654.3]
[20276.9,11657.1]
[20274.4,11692.5]
[20252.2,11705.7]
[20257.1,11715.3]
[20276.9,11746.4]
[20270.3,11737.8]
[20270,11750.8]
[20254.2,11788.3]
[20259,11838]
[20276.7,11833.7]
[20263.3,12985.4]
[20254,16448.8]
[20254.5,18554.8]
[20254,19185.7]
[20273.4,19208.5]
[20275.5,19237.1]
[20280.4,19320.1]
[20255.8,19550]
[20302.6,7755.86]
[20284.8,8807.17]
[20292.8,9521.24]
[20289.9,11447.2]
[20306.1,11592.5]
[20305,11616.7]
[20284.9,11657.5]
[20309.7,11640.3]
[20285,11687.8]
[20309.5,11702.9]
[20292.9,11716.4]
[20283.4,11753.4]
[20305,11740.2]
[20294.5,11773.1]
[20298.3,11779.5]
[20296.5,13263.8]
[20299,15282.4]
[20307,16304.9]
[20297.8,16324.5]
[20303.2,17167.6]
[20281.3,19200.3]
[20304.8,19182.9]
[20296,19186.2]
[20283.5,19225.8]
[20286.8,19217.7]
[20281.7,19244.1]
[20291.3,19276.8]
[20293.2,19285.9]
[20288.4,19310.6]
[20291.5,19300.7]
[20296.4,19322.2]
[20297.7,19536.2]
[20315.2,8763.15]
[20315.7,11292.5]
[20322.2,11544.6]
[20337.7,11594.9]
[20328.2,11634.5]
[20331.7,11643]
[20310.6,11664.6]
[20338.6,11651.5]
[20329.3,11692.4]
[20315.8,11743]
[20319.7,11769]
[20337.5,11785.8]
[20318.9,11856.4]
[20321.7,11882.1]
[20321.4,16915.3]
[20336.8,18771.1]
[20337,19509.2]
[20337.2,20204.6]
[20350.9,7775.38]
[20340.8,8693.23]
[20356.6,11395.7]
[20344,11603.9]
[20349.7,11629.5]
[20346.5,11758.5]
[20345,11783.9]
[20354.3,11762.3]
[20355.7,11793]
[20364,11799.5]
[20364.8,12055.6]
[20366.6,12935.5]
[20363,13431.1]
[20351.1,13433.8]
[20348.5,18760]
[20343.6,19180.5]
[20364.2,19488.9]
[20377,6102.34]
[20392,8855.47]
[20398.1,8924.69]
[20398.1,9066.74]
[20395.8,11535.5]
[20394.2,11621.5]
[20389.5,11664.2]
[20380.5,11670.3]
[20389,15257.6]
[20398.3,16408.1]
[20384.7,16820.4]
[20372.4,19466.8]
[20390.2,19448.9]
[20381.1,19470.6]
[20415,11807.1]
[20422.3,11815.2]
[20411.8,16298.2]
[20406.3,16868.1]
[20409.8,17826.4]
[20453.7,7172.81]
[20432.3,8812.34]
[20445,8834.79]
[20457.4,8880.69]
[20452.8,8867.78]
[20456.2,8906.09]
[20436.5,11468.7]
[20440.6,11859]
[20431.5,16309]
[20443.8,16457.9]
[20446,16491.7]
[20448.9,17809]
[20468.7,6368.59]
[20485.7,8793.41]
[20474,8831.35]
[20474.3,8823.95]
[20459.7,8872.31]
[20464.1,8861.6]
[20481,8886.39]
[20486.6,8963.61]
[20482.8,8970.67]
[20478.4,9001.33]
[20473.2,9008.64]
[20474.2,12928.2]
[20490.2,16527.5]
[20464.6,16544.6]
[20514.6,6860.72]
[20501.1,8727.22]
[20509.5,8702.75]
[20523.4,8778.35]
[20490.7,8787.52]
[20513.5,8807.14]
[20519.1,8798.12]
[20503.1,8839.65]
[20509.5,8843.22]
[20493.7,8867.13]
[20513.1,8912.04]
[20491.2,8954.83]
[20496.3,8948.62]
[20516.9,8994.3]
[20512.4,11644.2]
[20504.1,11965]
[20506.8,11977.4]
[20496.8,16521.9]
[20513,16511.8]
[20505.2,17854]
[20548.3,7895.6]
[20545.1,8864.99]
[20542.7,8872.98]
[20536,8858.79]
[20520.2,8904.21]
[20548.6,8907.1]
[20528.6,8893.3]
[20548.2,8935.05]
[20533.7,8968.09]
[20537.7,8962.01]
[20526.4,8975.27]
[20522.2,8971.67]
[20543.4,9453.02]
[20532.9,11599.6]
[20524.8,17054.8]
[20522.7,17099.9]
[20528.1,17103.7]
[20538.3,17257.5]
[20548.1,19328.3]
[20558.2,8756.54]
[20580.7,8755.6]
[20574.3,8824.32]
[20574.9,8860.94]
[20576,8885.67]
[20564.5,8885.17]
[20557.6,8912.79]
[20573.3,8942.81]
[20564,9449.66]
[20558.7,14234.6]
[20565.5,14252]
[20572.7,16809.8]
[20569,16804.6]
[20550.6,16875.3]
[20552.5,17065.3]
[20565.7,17619.3]
[20553.1,19321.1]
[20591.3,6044.53]
[20595.7,8864.3]
[20609,8895.13]
[20600.3,8898.25]
[20592,9030.16]
[20595.6,9011.76]
[20606.7,9441.62]
[20586.1,9445.87]
[20584,13476.4]
[20608.5,15660.2]
[20596.9,16030.3]
[20607.8,17608]
[20589.7,17627.7]
[20607.2,17621.7]
[20581.9,18180.1]
[20597.7,18799.6]
[20580.3,18820.1]
[20590.5,20124.1]
[20601.7,20131.5]
[20636.4,5909.55]
[20621.5,5920.91]
[20620.9,8843.3]
[20625.5,8853.28]
[20620.9,8886.15]
[20625.3,8892.93]
[20609.5,8925.87]
[20612.7,9054.23]
[20624.3,11881.1]
[20629.3,13497]
[20632.8,15680.2]
[20633,17020.7]
[20626.5,17202.9]
[20636.3,17651]
[20626.3,17650.7]
[20629.4,17671.2]
[20629.9,18809.6]
[20627.4,19377.8]
[20631.8,19406.1]
[20637.5,19437.1]
[20615.3,19498.4]
[20666.9,5913.68]
[20649.8,6927.85]
[20663.4,6954.3]
[20651.2,8884.43]
[20663.4,9347.63]
[20645,11889.2]
[20643.6,12507.6]
[20642.1,13511.6]
[20664.9,16467]
[20654.1,16764.4]
[20649.2,17007.1]
[20642.8,17006.3]
[20665.2,19453.9]
[20646.7,19473.8]
[20697.3,6761.5]
[20681.5,6789.69]
[20695.3,6835.19]
[20687.5,6827.32]
[20672.2,6837.72]
[20676.3,6811.02]
[20683.5,6941.07]
[20681.9,10899.4]
[20674.9,16463.9]
[20701.2,16454.8]
[20694.9,16552]
[20677.6,16826.8]
[20695.5,16928.6]
[20700.6,17052.8]
[20678.2,17684.5]
[20682,17680.3]
[20696,17708.5]
[20689.9,19443]
[20691.2,19486.5]
[20714.9,6664.87]
[20706.3,6719.41]
[20706.4,6727.23]
[20709,6734.91]
[20704.6,6765.91]
[20717.9,6750.82]
[20719,6814.54]
[20716.8,7228.96]
[20725.2,16936.2]
[20721.3,16951.4]
[20706.6,17040.2]
[20702.6,17314.4]
[20753.1,6646.65]
[20757.6,6671.98]
[20748.4,6670.3]
[20737.1,6731.76]
[20731.8,6722.6]
[20739.2,6762.92]
[20742.6,6788.78]
[20756.5,7269.97]
[20756.5,10120.1]
[20741,10145.2]
[20750.9,10258.3]
[20754.4,10272.4]
[20752.8,13327.1]
[20745.4,13492.8]
[20757.3,16448.8]
[20752.6,16618.5]
[20746.8,16610.4]
[20751.3,18460.1]
[20735.3,20109.9]
[20780.9,6653.43]
[20771.2,6689.16]
[20765.6,6671.78]
[20775.3,6700.15]
[20758.6,6712.84]
[20773.1,6731.14]
[20763.5,6734.84]
[20777.9,6738.37]
[20767.1,6761.32]
[20772.9,6770.52]
[20782.2,6807.15]
[20769.1,6808.61]
[20786.8,6797.42]
[20771.3,6824.56]
[20767.7,7180.89]
[20768.3,10260.9]
[20787.7,10324]
[20788.2,11422.6]
[20776.5,11656]
[20774.7,12574.3]
[20774.8,13366.5]
[20772.5,13391.7]
[20766.3,16665.7]
[20785,16690.4]
[20776.9,16684.9]
[20788.1,16820.3]
[20784.8,16846]
[20786.4,16875.6]
[20774.5,16858.7]
[20760.8,16934.5]
[20773,17052.5]
[20772.1,17089.1]
[20776.5,17366.9]
[20781.3,17359]
[20765.2,18446.6]
[20789.4,18447.8]
[20766.9,18460.8]
[20772.9,18452.4]
[20817.4,6618.81]
[20807.1,6647.62]
[20814.4,6651.56]
[20801,6665.75]
[20808.4,6667.25]
[20798.1,6697.04]
[20803.5,6717.01]
[20806.6,6749.17]
[20809.8,6759.35]
[20816.3,6788.17]
[20801.8,6834.6]
[20804.8,6825.17]
[20805.7,6815.98]
[20809.8,6837.2]
[20799.7,6842.04]
[20802.5,7299.7]
[20801.5,7547.33]
[20799.5,12050]
[20794.5,12591.9]
[20794.6,13224.9]
[20804.4,13300.8]
[20801.8,14070.6]
[20792.8,16613.5]
[20793.8,16826.5]
[20797.6,16845.3]
[20819.3,16870.4]
[20813,16894.2]
[20803.7,16961.8]
[20810.4,17095.8]
[20818,17429]
[20805.9,18433.5]
[20807.3,18460.4]
[20834,6106.78]
[20831.6,6563.89]
[20823,6582.44]
[20837.2,6568.91]
[20850.9,6594.4]
[20842.9,6619.19]
[20833.3,6657.52]
[20841.4,6648.74]
[20833.6,6633.92]
[20835.7,6689.84]
[20829.6,6683.24]
[20821.9,6676.74]
[20840.6,6658.93]
[20850.4,6671.17]
[20846.5,6713.8]
[20823.2,6721.4]
[20831.6,6776.29]
[20839.2,6770.34]
[20829.1,6756.48]
[20846.2,6792.02]
[20835.9,6797.27]
[20830.5,6833.25]
[20837.4,10424.3]
[20849.9,12624.1]
[20839.9,13283.4]
[20827.6,15799.1]
[20822.8,16402]
[20845.1,16585.9]
[20839,16607.5]
[20825.5,16648.8]
[20846.1,16672.2]
[20829.5,16758.7]
[20824.8,16742.9]
[20823.8,16825]
[20837.2,16807.4]
[20846,16842.6]
[20832.4,16883.3]
[20840.1,16907.7]
[20845.1,16916.4]
[20837.9,16894.4]
[20847.5,16903.4]
[20821.9,16931.1]
[20828.5,16949.6]
[20844,16959.7]
[20847.1,17009.7]
[20849.8,16996.4]
[20823.4,17020.3]
[20844.8,17023.2]
[20823.8,17058.3]
[20842.4,17050.1]
[20821.6,17099.4]
[20845.6,17192.9]
[20837.5,17378.7]
[20838.3,17833.5]
[20835.9,18655.8]
[20839.3,18831.7]
[20822.1,19184]
[20848.6,19562.5]
[20873.7,6562.76]
[20868.4,6540.18]
[20854.8,6587.01]
[20862.8,6579.99]
[20861.4,6593.18]
[20854.6,6679.24]
[20862.4,6709.66]
[20853.5,6712.04]
[20852.1,6731.87]
[20858.3,6753.35]
[20866.2,6762.12]
[20878.5,6756.22]
[20872.9,6817.41]
[20874.3,6825.96]
[20863.4,12352.2]
[20870.4,13225.5]
[20874.7,13238.7]
[20867.5,13354.2]
[20879.9,14616.6]
[20857.8,16685.8]
[20872.1,16715.9]
[20876.8,16768.4]
[20871.4,16843.2]
[20857.8,16853.4]
[20877.1,16867]
[20850.2,16862.4]
[20857.3,16874.3]
[20866,16879.6]
[20860.5,16882.8]
[20878.9,16936.1]
[20860.4,16941.2]
[20850,16922.3]
[20860.4,16961.6]
[20860.4,16951.8]
[20877.5,16972]
[20878.1,16955.4]
[20867.7,16998.7]
[20857.9,16997.9]
[20851.6,17023]
[20871.4,17033]
[20867.2,17018.2]
[20862.4,17054.2]
[20855,17073.8]
[20864.1,17096.8]
[20878.4,17087.3]
[20856.3,17081.5]
[20872.9,17107.5]
[20861.7,17126.9]
[20864.2,17104.9]
[20879.1,17119.9]
[20874,17182.7]
[20851.4,18385.9]
[20874.7,19271.8]
[20901,6728.48]
[20887,6780.52]
[20882.9,6843.12]
[20893.4,6885.74]
[20893.7,11269.3]
[20900.9,12633.6]
[20883.1,12721.6]
[20883.6,14630.6]
[20893.8,14615.3]
[20881.5,16405.7]
[20882.5,16556.5]
[20905.2,16699.6]
[20901.6,16799.2]
[20882,16788.3]
[20908.2,16807]
[20889.9,16829.7]
[20893.8,16856.3]
[20895.8,16834.8]
[20906.9,16848.6]
[20881.3,16854.3]
[20885.5,16861.6]
[20907.5,16876.1]
[20906.1,16911.9]
[20900.9,16937.6]
[20903.3,16948.1]
[20901.3,16968.5]
[20898.5,16962.7]
[20904.3,17009.6]
[20890.9,16996.1]
[20883.1,16999.1]
[20902.9,16998.6]
[20884,17008.6]
[20907.5,17022]
[20896.4,17038.4]
[20892.3,17022.3]
[20883.1,17049.9]
[20908.3,17069.1]
[20895,17080.7]
[20885.8,17084.1]
[20891.3,17073.2]
[20904.9,17121.3]
[20894.7,17100.5]
[20899.4,17129.1]
[20881.7,17143.5]
[20899.5,17194.6]
[20907.6,17874.7]
[20895.5,19227.8]
[20884.9,19243.5]
[20898.7,19273.3]
[20925,6577.6]
[20923.9,6926.22]
[20921.5,6945.35]
[20936.4,12597.7]
[20938.3,13456.3]
[20933.9,15558.2]
[20923.7,16032.8]
[20926.4,16053.4]
[20909.1,16050.8]
[20931.4,16415.7]
[20937,16724.3]
[20928,16798.7]
[20936.3,16808.2]
[20921.5,16821.6]
[20929.9,16831]
[20938.4,16840.6]
[20915.8,16869.1]
[20922.1,16863.7]
[20937.8,16897.8]
[20920.7,16942.8]
[20923.8,16953.4]
[20928.7,16962.6]
[20917,16964.7]
[20928.9,16992.8]
[20938.4,16991.4]
[20941.3,16989.7]
[20910.7,17034.1]
[20938.2,17025.9]
[20917,17066.6]
[20912.7,17078.5]
[20919.1,17088.5]
[20925.4,17098.3]
[20930.6,17131.9]
[20937.1,17159.2]
[20918,17146.4]
[20915.3,17159.3]
[20912.9,17864.4]
[20925.6,17856.6]
[20921.3,17962.9]
[20927.1,17955.7]
[20917,19265.2]
[20933.9,19326.3]
[20912.6,19361.6]
[20948.4,6488.83]
[20955.9,6564.97]
[20956.5,6686.34]
[20955.8,12278.2]
[20948.6,16029.3]
[20947.9,16366.5]
[20963.1,16646.9]
[20964,16778.4]
[20951.6,16801.3]
[20960.2,16808.6]
[20957,16834.7]
[20959.1,16858.7]
[20951.8,16853]
[20964.4,16839.6]
[20941,16832.9]
[20951.2,16886.9]
[20967.1,16866.4]
[20962,16896.8]
[20963.7,16946.5]
[20954.9,16937.6]
[20943.3,16920.7]
[20943.4,16999.1]
[20948,16987.9]
[20959.3,16986.4]
[20963.8,16991.3]
[20947.7,17023]
[20960.1,17039.1]
[20963.2,17046.6]
[20952,17047.6]
[20945.4,17049.7]
[20962.3,17065.4]
[20945.8,17070.4]
[20964.3,17077.9]
[20949.4,17085.1]
[20967,17128.6]
[20948.9,17115.7]
[20960.2,17125.4]
[20943.5,17138.8]
[20946.6,17144.7]
[20958.9,17170.5]
[20959.4,17184.4]
[20950.8,17170.9]
[20959.3,17192.6]
[20960,17218.4]
[20940.2,17244.3]
[20964.1,17251.8]
[20952.1,17414.8]
[20966.5,17738.2]
[20968.4,17788.3]
[20964.6,17795.6]
[20969.5,19168.8]
[20964.1,19197]
[20949.3,19170.7]
[20959.1,19169.7]
[20970.5,19213.8]
[20966.1,19237.4]
[20969.9,19304.3]
[20939.9,19522.1]
[20979.4,11277.4]
[20984.6,12261.6]
[20986.4,12546.7]
[20986.7,13095.1]
[20991.7,13193.4]
[20992.2,13215.8]
[20978.4,16738.1]
[20985.9,16764.7]
[20990,16748.9]
[20997.9,16817]
[20991.3,16812.4]
[20982.1,16841.4]
[20977.8,16835.7]
[20993.5,16860.8]
[20984.1,16874.2]
[20982.6,16910.8]
[20992.6,16914.3]
[20972.8,16906.7]
[20988.4,16904.3]
[20978.5,16900.4]
[20998.6,16908]
[20981.3,16932]
[20984.4,16946.3]
[20988.8,16940.4]
[20996.1,16979.7]
[20988.3,16972.8]
[20976.1,17005.5]
[20982.4,17034.6]
[20992.7,17026.7]
[20975.8,17038.4]
[20998.7,17069]
[20987.5,17041.1]
[20977.1,17073.6]
[20997.6,17117.3]
[20986.3,17102.1]
[20976.2,17106.2]
[20990.4,17152.3]
[20986.9,17212.5]
[20987.5,17608.4]
[20979.4,19168.3]
[20989.3,19167.6]
[20997.3,19197.5]
[20997.5,19177.9]
[20997.5,19187.3]
[20997.3,19207.2]
[20997,19216.7]
[20985.7,19792.5]
[21023.1,11162.7]
[21003.6,13020.1]
[21018.1,16320.3]
[21007.6,16734.4]
[21010.3,16830.3]
[21019.4,16806]
[21009.3,16851.6]
[21005.2,16876]
[21021.7,16876.5]
[21009.1,16868.8]
[21003.4,16916.5]
[21017.5,16948.8]
[21008.9,16920.8]
[21009.4,16963.8]
[21023.6,16954.5]
[21016,16971.8]
[21014,16994.1]
[21004.6,16989]
[21008.2,16999.6]
[21026.2,17012.7]
[21002.6,17033]
[21015,17056.8]
[21009.4,17093.6]
[21008.1,17124]
[21018.5,17131.2]
[21019.9,17164.4]
[21004,17213]
[21006.4,17239]
[21027.5,17242.5]
[21025.7,17288.9]
[21014.1,17346.9]
[21021.9,17342.2]
[21005.3,17609.1]
[21002.6,17616.3]
[21017.2,17818.2]
[21015.4,18520.8]
[21014.1,18974.1]
[21021.9,18989.6]
[21016.9,19144.4]
[21004.4,19287]
[21016.5,19423.6]
[20997.8,19458.4]
[21017.1,19459.6]
[21041.3,5671.06]
[21045,12438.3]
[21055.5,16210.1]
[21054.2,16765.3]
[21057.1,16789.1]
[21060.7,16782]
[21035.5,16805.3]
[21033,16837.1]
[21035.4,16851.9]
[21046.4,16933]
[21052.1,16937.9]
[21042.9,16963.1]
[21035.6,16989.4]
[21047.6,17002]
[21045.1,17027.4]
[21033.2,17018.9]
[21054.6,17033]
[21039.1,17012.9]
[21055.3,17068.3]
[21041.4,17078.5]
[21050.5,17148.4]
[21032.4,17236.5]
[21044.8,17401.6]
[21050.3,19296.9]
[21044.6,19786.7]
[21035.5,19822.9]
[21051,19885.6]
[21090.9,16764.4]
[21079.6,16780.6]
[21089.3,16821.6]
[21070.8,17003.8]
[21066.1,16999.6]
[21071.3,17020.3]
[21064,17072.4]
[21069.2,19312.9]
[21075.5,19915.1]
[21102.1,6844.8]
[21116.6,11945.3]
[21115.7,15823.4]
[21103.9,16013.6]
[21100.8,15997]
[21095.6,16383.7]
[21102.9,16738.2]
[21106.8,16742.5]
[21097,16806.4]
[21113,16909.8]
[21096.2,16975.7]
[21100,16985.6]
[21117.4,16998.1]
[21116.3,17038]
[21093.8,17021.8]
[21103.4,17012.9]
[21112.3,17099]
[21103.4,17091.3]
[21118.7,17152.3]
[21094,17170.1]
[21108,17185.5]
[21114.3,17182.4]
[21105.9,17424.9]
[21143.4,11836.5]
[21142.8,11867.8]
[21123.2,12155.8]
