Type;X;Y
Land_u_Addon_02_V1_F;4267.65;11793.8
Land_u_Addon_02_V1_F;4267.83;12066.1
Land_u_Addon_02_V1_F;4275.76;12143.7
Land_u_Addon_02_V1_F;4276.1;16760.6
Land_u_Addon_02_V1_F;4281.4;16723.8
Land_u_Addon_02_V1_F;4289.56;12210.4
Land_u_Addon_02_V1_F;4296.19;13860.6
Land_u_Addon_02_V1_F;4367.43;16615.8
Land_u_Addon_02_V1_F;4398.04;13679.3
Land_u_Addon_02_V1_F;4425.96;12400.2
Land_u_Addon_02_V1_F;4521.11;13887
Land_u_Addon_02_V1_F;4536.86;15394.2
Land_u_Addon_02_V1_F;4542.07;12711.9
Land_u_Addon_02_V1_F;4543.14;21519.3
Land_u_Addon_02_V1_F;4563.66;15380.7
Land_u_Addon_02_V1_F;4600.21;21381.1
Land_u_Addon_02_V1_F;4613.24;15647.2
Land_u_Addon_02_V1_F;4720.5;10170.5
Land_u_Addon_02_V1_F;4789.61;9973.21
Land_u_Addon_02_V1_F;4794.77;10123
Land_u_Addon_02_V1_F;4839.01;16178.6
Land_u_Addon_02_V1_F;4873.48;16113.8
Land_u_Addon_02_V1_F;4904.95;16109.2
Land_u_Addon_02_V1_F;4962.27;16226.5
Land_u_Addon_02_V1_F;4969.76;10548.8
Land_u_Addon_02_V1_F;4983.92;11166.5
Land_u_Addon_02_V1_F;4984.49;11400.6
Land_u_Addon_02_V1_F;4995.19;14383.3
Land_u_Addon_02_V1_F;5016.2;11301.6
Land_u_Addon_02_V1_F;5023.63;11196.4
Land_u_Addon_02_V1_F;5026.75;11108.2
Land_u_Addon_02_V1_F;5067.57;11337.6
Land_u_Addon_02_V1_F;5071.47;11237.2
Land_u_Addon_02_V1_F;5094.79;14700.1
Land_u_Addon_02_V1_F;5110.23;11315.1
Land_u_Addon_02_V1_F;5125.26;11185.3
Land_u_Addon_02_V1_F;5157.32;11314.5
Land_u_Addon_02_V1_F;5186.71;11083.1
Land_u_Addon_02_V1_F;5219.67;11507
Land_u_Addon_02_V1_F;5277.12;14205.4
Land_u_Addon_02_V1_F;5312.79;14545.2
Land_u_Addon_02_V1_F;5329.85;14457.5
Land_u_Addon_02_V1_F;5338.43;14493.8
Land_u_Addon_02_V1_F;5563.16;14650.2
Land_u_Addon_02_V1_F;5747.44;15142.3
Land_u_Addon_02_V1_F;5839;20106.3
Land_u_Addon_02_V1_F;5906.7;15286.7
Land_u_Addon_02_V1_F;5959.24;14877.5
Land_u_Addon_02_V1_F;6046.85;14845.7
Land_u_Addon_02_V1_F;6133.84;14935.7
Land_u_Addon_02_V1_F;6151.11;14809.2
Land_u_Addon_02_V1_F;6288.89;15162.2
Land_u_Addon_02_V1_F;6522.67;15205.6
Land_u_Addon_02_V1_F;6949.49;16285.2
Land_u_Addon_02_V1_F;7006.83;16478.8
Land_u_Addon_02_V1_F;7051.62;16333
Land_u_Addon_02_V1_F;7180.52;16522.8
Land_u_Addon_02_V1_F;7189.07;16381.1
Land_u_Addon_02_V1_F;7325.72;16275.6
Land_u_Addon_02_V1_F;7380.87;15391.9
Land_u_Addon_02_V1_F;7531.5;12808.9
Land_u_Addon_02_V1_F;7625.67;16214.3
Land_u_Addon_02_V1_F;7735.29;16062.5
Land_u_Addon_02_V1_F;7833.7;16144
Land_u_Addon_02_V1_F;7839.43;16138.5
Land_u_Addon_02_V1_F;8482.05;18447.1
Land_u_Addon_02_V1_F;8536.64;17999.2
Land_u_Addon_02_V1_F;8565.06;18400.2
Land_u_Addon_02_V1_F;8628.14;18224
Land_u_Addon_02_V1_F;8690.99;11715.6
Land_u_Addon_02_V1_F;8849.38;12016.8
Land_u_Addon_02_V1_F;8895.42;12099.7
Land_u_Addon_02_V1_F;8908.33;12165.3
Land_u_Addon_02_V1_F;8933.96;12013.9
Land_u_Addon_02_V1_F;8956.21;12106.3
Land_u_Addon_02_V1_F;8971.56;12057.4
Land_u_Addon_02_V1_F;8994.3;11993.2
Land_u_Addon_02_V1_F;9021.27;11692.7
Land_u_Addon_02_V1_F;9025.16;12067.9
Land_u_Addon_02_V1_F;9032.76;14594.5
Land_u_Addon_02_V1_F;9033.69;15768.5
Land_u_Addon_02_V1_F;9040.94;12051.1
Land_u_Addon_02_V1_F;9056.21;11945.9
Land_u_Addon_02_V1_F;9057.45;11797.6
Land_u_Addon_02_V1_F;9061.77;11721.6
Land_u_Addon_02_V1_F;9079.72;11884
Land_u_Addon_02_V1_F;9084.54;15744.7
Land_u_Addon_02_V1_F;9087.78;11917
Land_u_Addon_02_V1_F;9099.35;15819.7
Land_u_Addon_02_V1_F;9111.91;12135.3
Land_u_Addon_02_V1_F;9115.46;15872.6
Land_u_Addon_02_V1_F;9123.14;11831.3
Land_u_Addon_02_V1_F;9142.22;12025.6
Land_u_Addon_02_V1_F;9149.76;11978.2
Land_u_Addon_02_V1_F;9150.48;15835.8
Land_u_Addon_02_V1_F;9248.56;15909.6
Land_u_Addon_02_V1_F;9258.92;11877.8
Land_u_Addon_02_V1_F;9262.33;15770.7
Land_u_Addon_02_V1_F;9265.51;15871.2
Land_u_Addon_02_V1_F;9305.4;12291.7
Land_u_Addon_02_V1_F;9308.79;11935.4
Land_u_Addon_02_V1_F;9343.68;11831.5
Land_u_Addon_02_V1_F;9372.25;20255.6
Land_u_Addon_02_V1_F;9398.11;20272.3
Land_u_Addon_02_V1_F;9399.62;11737.3
Land_u_Addon_02_V1_F;9403.08;20318.1
Land_u_Addon_02_V1_F;9403.86;11820.6
Land_u_Addon_02_V1_F;9420.3;12112.8
Land_u_Addon_02_V1_F;9437.53;20220.9
Land_u_Addon_02_V1_F;9440.08;11758.2
Land_u_Addon_02_V1_F;9443.83;20251.6
Land_u_Addon_02_V1_F;9445.41;15888.9
Land_u_Addon_02_V1_F;9453.73;14138.4
Land_u_Addon_02_V1_F;9453.82;20230.9
Land_u_Addon_02_V1_F;9455.74;11921.7
Land_u_Addon_02_V1_F;9458.6;11903.6
Land_u_Addon_02_V1_F;9460.22;11637
Land_u_Addon_02_V1_F;9469.09;20345.4
Land_u_Addon_02_V1_F;9482.34;11552.1
Land_u_Addon_02_V1_F;9504.98;16019.8
Land_u_Addon_02_V1_F;9510.33;15315.6
Land_u_Addon_02_V1_F;9511.95;15891.3
Land_u_Addon_02_V1_F;9520.72;15909.7
Land_u_Addon_02_V1_F;9556.26;16071.7
Land_u_Addon_02_V1_F;9633.78;15451.7
Land_u_Addon_02_V1_F;9646.96;15928.6
Land_u_Addon_02_V1_F;9696.89;15881.2
Land_u_Barracks_V2_F;11690.7;15916
Land_u_Barracks_V2_F;14293.5;18860.8
Land_u_Barracks_V2_F;14399.2;18910.7
Land_u_Barracks_V2_F;20756.5;7269.97
Land_u_Barracks_V2_F;20802.5;7299.7
Land_u_Barracks_V2_F;4888.7;14417.9
Land_u_House_Big_01_V1_F;10125;11330.2
Land_u_House_Big_01_V1_F;10280.7;11370.5
Land_u_House_Big_01_V1_F;10334.1;19087.3
Land_u_House_Big_01_V1_F;10355.6;12982.1
Land_u_House_Big_01_V1_F;10368.8;19055.2
Land_u_House_Big_01_V1_F;10672.8;12285.3
Land_u_House_Big_01_V1_F;10713.8;12291.3
Land_u_House_Big_01_V1_F;10744.1;12200.3
Land_u_House_Big_01_V1_F;10804.7;12384.2
Land_u_House_Big_01_V1_F;10940.7;13389.6
Land_u_House_Big_01_V1_F;11000.3;13404.4
Land_u_House_Big_01_V1_F;11013.3;13534.3
Land_u_House_Big_01_V1_F;11039.5;13342.1
Land_u_House_Big_01_V1_F;11198.5;13534.2
Land_u_House_Big_01_V1_F;11682.5;13637.7
Land_u_House_Big_01_V1_F;11695.6;13710.2
Land_u_House_Big_01_V1_F;11779;13692
Land_u_House_Big_01_V1_F;12090.3;10493.5
Land_u_House_Big_01_V1_F;12217.5;15718.4
Land_u_House_Big_01_V1_F;12283.5;14253.4
Land_u_House_Big_01_V1_F;12310.5;15700.2
Land_u_House_Big_01_V1_F;12310.8;15566.5
Land_u_House_Big_01_V1_F;12357.9;15749.4
Land_u_House_Big_01_V1_F;12358.7;14308.5
Land_u_House_Big_01_V1_F;12361.6;15666.6
Land_u_House_Big_01_V1_F;12413.2;15556.2
Land_u_House_Big_01_V1_F;12415.5;15637.3
Land_u_House_Big_01_V1_F;12419.6;15482.8
Land_u_House_Big_01_V1_F;12437.6;15469.3
Land_u_House_Big_01_V1_F;12451.6;14144.7
Land_u_House_Big_01_V1_F;12458.5;15477.2
Land_u_House_Big_01_V1_F;12459.4;15502.1
Land_u_House_Big_01_V1_F;12460.6;14460.3
Land_u_House_Big_01_V1_F;12480.8;15661
Land_u_House_Big_01_V1_F;12501.5;14546.1
Land_u_House_Big_01_V1_F;12521.1;14287
Land_u_House_Big_01_V1_F;12527.3;14430.3
Land_u_House_Big_01_V1_F;12615.8;14221.5
Land_u_House_Big_01_V1_F;12629.5;15569.2
Land_u_House_Big_01_V1_F;12629;14281.5
Land_u_House_Big_01_V1_F;12638.3;14429.3
Land_u_House_Big_01_V1_F;12870.5;14309.2
Land_u_House_Big_01_V1_F;12877.6;15024
Land_u_House_Big_01_V1_F;12899.5;15149.2
Land_u_House_Big_01_V1_F;12901.4;15045.1
Land_u_House_Big_01_V1_F;12952.8;15088.4
Land_u_House_Big_01_V1_F;12957.4;14967.8
Land_u_House_Big_01_V1_F;12975.9;15045.7
Land_u_House_Big_01_V1_F;12999.8;15066.8
Land_u_House_Big_01_V1_F;13052.9;14973.4
Land_u_House_Big_01_V1_F;13078.8;15069.8
Land_u_House_Big_01_V1_F;13666.3;18663.9
Land_u_House_Big_01_V1_F;13959.5;18627.7
Land_u_House_Big_01_V1_F;13991.4;18762.4
Land_u_House_Big_01_V1_F;14104.4;18566.5
Land_u_House_Big_01_V1_F;15897.5;16312.8
Land_u_House_Big_01_V1_F;15900.4;16283
Land_u_House_Big_01_V1_F;15985.4;16223.7
Land_u_House_Big_01_V1_F;16000.2;16219.9
Land_u_House_Big_01_V1_F;16040.4;16210.5
Land_u_House_Big_01_V1_F;16063.8;16205.7
Land_u_House_Big_01_V1_F;16139;17251.1
Land_u_House_Big_01_V1_F;16228.7;17296.9
Land_u_House_Big_01_V1_F;16316;17281
Land_u_House_Big_01_V1_F;16375.3;17252.2
Land_u_House_Big_01_V1_F;16413.7;17237.7
Land_u_House_Big_01_V1_F;16513.6;17288.7
Land_u_House_Big_01_V1_F;16664.7;12484.9
Land_u_House_Big_01_V1_F;16687.1;16158.5
Land_u_House_Big_01_V1_F;16712.5;12415.4
Land_u_House_Big_01_V1_F;16736.2;12613.8
Land_u_House_Big_01_V1_F;16744.8;12879.2
Land_u_House_Big_01_V1_F;16765.5;12861.7
Land_u_House_Big_01_V1_F;16784.8;16211.5
Land_u_House_Big_01_V1_F;16785.7;12720.8
Land_u_House_Big_01_V1_F;16799;12595.5
Land_u_House_Big_01_V1_F;16806.4;12906.1
Land_u_House_Big_01_V1_F;16832.8;12837.9
Land_u_House_Big_01_V1_F;16836.1;12540.6
Land_u_House_Big_01_V1_F;16840.2;12572.5
Land_u_House_Big_01_V1_F;16846.3;12738
Land_u_House_Big_01_V1_F;16862.9;12582.2
Land_u_House_Big_01_V1_F;16935.5;12587
Land_u_House_Big_01_V1_F;16955.6;12749.5
Land_u_House_Big_01_V1_F;16987.6;12903.1
Land_u_House_Big_01_V1_F;17023.6;12605.6
Land_u_House_Big_01_V1_F;17187;12840.9
Land_u_House_Big_01_V1_F;17238.2;13491.1
Land_u_House_Big_01_V1_F;17697.2;12622.6
Land_u_House_Big_01_V1_F;18089.8;14886.4
Land_u_House_Big_01_V1_F;18135.7;12895.7
Land_u_House_Big_01_V1_F;19276.7;13207.8
Land_u_House_Big_01_V1_F;20041.5;11701.1
Land_u_House_Big_01_V1_F;20047.2;11743.3
Land_u_House_Big_01_V1_F;20226;11760.3
Land_u_House_Big_01_V1_F;20242.8;11686
Land_u_House_Big_01_V1_F;20456.2;8906.09
Land_u_House_Big_01_V1_F;20493.7;8867.13
Land_u_House_Big_01_V1_F;20520.2;8904.21
Land_u_House_Big_01_V1_F;20576;8885.67
Land_u_House_Big_01_V1_F;20595.7;8864.3
Land_u_House_Big_01_V1_F;20771.2;6689.16
Land_u_House_Big_01_V1_F;20819.3;16870.4
Land_u_House_Big_01_V1_F;20847.1;17009.7
Land_u_House_Big_01_V1_F;20882.9;6843.12
Land_u_House_Big_01_V1_F;20894.7;17100.5
Land_u_House_Big_01_V1_F;20907.5;17022
Land_u_House_Big_01_V1_F;20936.3;16808.2
Land_u_House_Big_01_V1_F;20954.9;16937.6
Land_u_House_Big_01_V1_F;20977.1;17073.6
Land_u_House_Big_01_V1_F;21050.5;17148.4
Land_u_House_Big_01_V1_F;21287.4;16303.8
Land_u_House_Big_01_V1_F;21300.5;16342
Land_u_House_Big_01_V1_F;21349.5;16341
Land_u_House_Big_01_V1_F;21386.8;16398
Land_u_House_Big_01_V1_F;21397.9;16359.4
Land_u_House_Big_01_V1_F;21410.6;16377.9
Land_u_House_Big_01_V1_F;21413.5;16416.1
Land_u_House_Big_01_V1_F;21434.1;16428.1
Land_u_House_Big_01_V1_F;21449.1;16395.9
Land_u_House_Big_01_V1_F;21461.4;16385.3
Land_u_House_Big_01_V1_F;21733.8;7546.03
Land_u_House_Big_01_V1_F;25564.2;21320.4
Land_u_House_Big_01_V1_F;25600.7;21282.3
Land_u_House_Big_01_V1_F;25732.4;21404.2
Land_u_House_Big_01_V1_F;27169.4;24199.7
Land_u_House_Big_01_V1_F;3286.77;13095.8
Land_u_House_Big_01_V1_F;3292.51;13141
Land_u_House_Big_01_V1_F;3344.08;13088.6
Land_u_House_Big_01_V1_F;3371.65;13107.8
Land_u_House_Big_01_V1_F;3394.67;13046.5
Land_u_House_Big_01_V1_F;3395.22;13227.1
Land_u_House_Big_01_V1_F;3430.14;13219.7
Land_u_House_Big_01_V1_F;3466.93;13276.1
Land_u_House_Big_01_V1_F;3467.81;13075.8
Land_u_House_Big_01_V1_F;3476.86;13158.9
Land_u_House_Big_01_V1_F;3487.59;14100.9
Land_u_House_Big_01_V1_F;3500.32;14097.9
Land_u_House_Big_01_V1_F;3502.13;13228.2
Land_u_House_Big_01_V1_F;3517.08;13378.6
Land_u_House_Big_01_V1_F;3522.46;12411.8
Land_u_House_Big_01_V1_F;3570.31;10243.4
Land_u_House_Big_01_V1_F;3617.72;13958.2
Land_u_House_Big_01_V1_F;3620.06;14156.7
Land_u_House_Big_01_V1_F;3621.13;10187.6
Land_u_House_Big_01_V1_F;3634.59;13545.2
Land_u_House_Big_01_V1_F;3641.71;12766.1
Land_u_House_Big_01_V1_F;3655.46;13732.3
Land_u_House_Big_01_V1_F;3709.2;13254.8
Land_u_House_Big_01_V1_F;3712.42;14421.1
Land_u_House_Big_01_V1_F;3766.43;13541.2
Land_u_House_Big_01_V1_F;3772.51;11337.7
Land_u_House_Big_01_V1_F;3779.07;13157.1
Land_u_House_Big_01_V1_F;3779.22;13466.7
Land_u_House_Big_01_V1_F;3834.32;10263.6
Land_u_House_Big_01_V1_F;3861.78;12557.1
Land_u_House_Big_01_V1_F;3874.59;13391.7
Land_u_House_Big_01_V1_F;3933.3;13835.2
Land_u_House_Big_01_V1_F;3947.94;13556.2
Land_u_House_Big_01_V1_F;3963.93;12427.7
Land_u_House_Big_01_V1_F;3995.72;17179.4
Land_u_House_Big_01_V1_F;4023.48;13387.3
Land_u_House_Big_01_V1_F;4086.85;12470.3
Land_u_House_Big_01_V1_F;4107.39;11798.8
Land_u_House_Big_01_V1_F;4129.32;13482.6
Land_u_House_Big_01_V1_F;4137.62;11752.7
Land_u_House_Big_01_V1_F;4159.59;13355.1
Land_u_House_Big_01_V1_F;4178.96;11659.8
Land_u_House_Big_01_V1_F;4187.66;11816.6
Land_u_House_Big_01_V1_F;4218.08;11808.1
Land_u_House_Big_01_V1_F;4220.18;12429.1
Land_u_House_Big_01_V1_F;4236.54;11785.4
Land_u_House_Big_01_V1_F;4267.6;11834.6
Land_u_House_Big_01_V1_F;4563.35;21447.7
Land_u_House_Big_01_V1_F;4772.62;16118.1
Land_u_House_Big_01_V1_F;4889.14;16098.5
Land_u_House_Big_01_V1_F;4890.35;16129.1
Land_u_House_Big_01_V1_F;5029.58;11360.6
Land_u_House_Big_01_V1_F;5033.11;11321.2
Land_u_House_Big_01_V1_F;5100.17;16164.1
Land_u_House_Big_01_V1_F;5116.64;11203.7
Land_u_House_Big_01_V1_F;5142.3;11214.3
Land_u_House_Big_01_V1_F;5150.17;11375.7
Land_u_House_Big_01_V1_F;5159.22;11127.5
Land_u_House_Big_01_V1_F;5173.12;11248.4
Land_u_House_Big_01_V1_F;5508.44;14606.5
Land_u_House_Big_01_V1_F;6903.45;11136.7
Land_u_House_Big_01_V1_F;7093.74;16445.5
Land_u_House_Big_01_V1_F;7131.59;16392
Land_u_House_Big_01_V1_F;7142.64;16500.4
Land_u_House_Big_01_V1_F;7144.5;16432.9
Land_u_House_Big_01_V1_F;7181.64;16414.8
Land_u_House_Big_01_V1_F;7209.91;16752.5
Land_u_House_Big_01_V1_F;7508.24;16264.6
Land_u_House_Big_01_V1_F;7522.5;16259.5
Land_u_House_Big_01_V1_F;7563.97;16241.1
Land_u_House_Big_01_V1_F;7715.32;16055.5
Land_u_House_Big_01_V1_F;8534.24;18467.4
Land_u_House_Big_01_V1_F;8552.93;18269.2
Land_u_House_Big_01_V1_F;8588.24;18155.7
Land_u_House_Big_01_V1_F;8592.71;18232.3
Land_u_House_Big_01_V1_F;8607.38;18291.1
Land_u_House_Big_01_V1_F;8630.98;18242.8
Land_u_House_Big_01_V1_F;8683.22;18243.8
Land_u_House_Big_01_V1_F;8960.23;12043.3
Land_u_House_Big_01_V1_F;9006.13;15806.9
Land_u_House_Big_01_V1_F;9013.48;11927.5
Land_u_House_Big_01_V1_F;9060.17;11742.5
Land_u_House_Big_01_V1_F;9070.81;12075.9
Land_u_House_Big_01_V1_F;9190.81;12131.1
Land_u_House_Big_01_V1_F;9216.5;11890.3
Land_u_House_Big_01_V1_F;9240.55;15948.1
Land_u_House_Big_01_V1_F;9313.57;13702.5
Land_u_House_Big_01_V1_F;9320.62;11936.7
Land_u_House_Big_01_V1_F;9423.71;11763
Land_u_House_Big_01_V1_F;9437.21;11597.6
Land_u_House_Big_01_V1_F;9444.49;11689.3
Land_u_House_Big_01_V1_F;9446.95;15899.1
Land_u_House_Big_02_V1_F;10307.4;19147.6
Land_u_House_Big_02_V1_F;10351.1;12947.4
Land_u_House_Big_02_V1_F;10380.5;19051.3
Land_u_House_Big_02_V1_F;10409.3;17218.6
Land_u_House_Big_02_V1_F;11073.3;14589.6
Land_u_House_Big_02_V1_F;11154.5;14577.1
Land_u_House_Big_02_V1_F;11908.4;13987.8
Land_u_House_Big_02_V1_F;12246;14161.4
Land_u_House_Big_02_V1_F;12379.5;15705
Land_u_House_Big_02_V1_F;12384.1;14302.4
Land_u_House_Big_02_V1_F;12390;15547.3
Land_u_House_Big_02_V1_F;12822.1;15037.2
Land_u_House_Big_02_V1_F;12837.5;15027.5
Land_u_House_Big_02_V1_F;12849.7;15062.6
Land_u_House_Big_02_V1_F;12891.7;15054.9
Land_u_House_Big_02_V1_F;13907.2;18660.4
Land_u_House_Big_02_V1_F;13988.7;18571.3
Land_u_House_Big_02_V1_F;14002.5;18704.6
Land_u_House_Big_02_V1_F;14006.9;18767.7
Land_u_House_Big_02_V1_F;14038.3;18679.4
Land_u_House_Big_02_V1_F;14038;18819.2
Land_u_House_Big_02_V1_F;14106.6;18765.5
Land_u_House_Big_02_V1_F;14160.7;18519.7
Land_u_House_Big_02_V1_F;14400.7;17610.4
Land_u_House_Big_02_V1_F;14494.9;17630.2
Land_u_House_Big_02_V1_F;14515.9;17562.8
Land_u_House_Big_02_V1_F;14526.4;17585.3
Land_u_House_Big_02_V1_F;15944.4;16283.1
Land_u_House_Big_02_V1_F;15951.3;16243.9
Land_u_House_Big_02_V1_F;15951.5;16276.2
Land_u_House_Big_02_V1_F;15957.5;16234.2
Land_u_House_Big_02_V1_F;15958.7;16269.3
Land_u_House_Big_02_V1_F;15965.9;16262.3
Land_u_House_Big_02_V1_F;16051.3;16240.7
Land_u_House_Big_02_V1_F;16061;16238.7
Land_u_House_Big_02_V1_F;16070.7;16236.7
Land_u_House_Big_02_V1_F;16080.4;16234.6
Land_u_House_Big_02_V1_F;16137.8;16191.3
Land_u_House_Big_02_V1_F;16147.6;16189.1
Land_u_House_Big_02_V1_F;16477.3;17222.3
Land_u_House_Big_02_V1_F;16574;12671.4
Land_u_House_Big_02_V1_F;16608.2;12508.7
Land_u_House_Big_02_V1_F;16613;12861.8
Land_u_House_Big_02_V1_F;16617.2;12478.8
Land_u_House_Big_02_V1_F;16645.5;12846.4
Land_u_House_Big_02_V1_F;16654.3;12841.3
Land_u_House_Big_02_V1_F;16675.5;12506.8
Land_u_House_Big_02_V1_F;16681.6;12382.2
Land_u_House_Big_02_V1_F;16690.6;12441.1
Land_u_House_Big_02_V1_F;16694.3;12590.8
Land_u_House_Big_02_V1_F;16713.3;12647.5
Land_u_House_Big_02_V1_F;16723.1;12486.2
Land_u_House_Big_02_V1_F;16729.2;12478
Land_u_House_Big_02_V1_F;16731.2;12698.1
Land_u_House_Big_02_V1_F;16735.8;12587.6
Land_u_House_Big_02_V1_F;16774;12798.9
Land_u_House_Big_02_V1_F;16803;12508.3
Land_u_House_Big_02_V1_F;16805.5;12498.3
Land_u_House_Big_02_V1_F;16808.3;12488.4
Land_u_House_Big_02_V1_F;16832.1;12390.2
Land_u_House_Big_02_V1_F;16870.7;12557.6
Land_u_House_Big_02_V1_F;16876.6;12756
Land_u_House_Big_02_V1_F;16890.5;12796.9
Land_u_House_Big_02_V1_F;16921.3;12757.1
Land_u_House_Big_02_V1_F;16925.7;12618.5
Land_u_House_Big_02_V1_F;16953.7;12649
Land_u_House_Big_02_V1_F;16963.9;12615.1
Land_u_House_Big_02_V1_F;16977;12695.7
Land_u_House_Big_02_V1_F;16986.1;12664.8
Land_u_House_Big_02_V1_F;17031.3;12845.4
Land_u_House_Big_02_V1_F;17267;12397.3
Land_u_House_Big_02_V1_F;17371.6;12038
Land_u_House_Big_02_V1_F;17553;18955.7
Land_u_House_Big_02_V1_F;18010;16222.6
Land_u_House_Big_02_V1_F;18690.4;16567.5
Land_u_House_Big_02_V1_F;18726.4;16645.1
Land_u_House_Big_02_V1_F;18781.8;16663.1
Land_u_House_Big_02_V1_F;18825.4;16350.9
Land_u_House_Big_02_V1_F;18836.9;16528.8
Land_u_House_Big_02_V1_F;18893.6;15997.3
Land_u_House_Big_02_V1_F;19010;16801
Land_u_House_Big_02_V1_F;20080;9815.02
Land_u_House_Big_02_V1_F;20459.7;8872.31
Land_u_House_Big_02_V1_F;20757.6;6671.98
Land_u_House_Big_02_V1_F;20780.9;6653.43
Land_u_House_Big_02_V1_F;20831.6;6563.89
Land_u_House_Big_02_V1_F;20831.6;6776.29
Land_u_House_Big_02_V1_F;20832.4;16883.3
Land_u_House_Big_02_V1_F;20835.7;6689.84
Land_u_House_Big_02_V1_F;20839.2;6770.34
Land_u_House_Big_02_V1_F;20845.1;16916.4
Land_u_House_Big_02_V1_F;20857.9;16997.9
Land_u_House_Big_02_V1_F;20908.2;16807
Land_u_House_Big_02_V1_F;20917;17066.6
Land_u_House_Big_02_V1_F;20929.9;16831
Land_u_House_Big_02_V1_F;20963.7;16946.5
Land_u_House_Big_02_V1_F;20972.8;16906.7
Land_u_House_Big_02_V1_F;20986.3;17102.1
Land_u_House_Big_02_V1_F;21005.2;16876
Land_u_House_Big_02_V1_F;21055.3;17068.3
Land_u_House_Big_02_V1_F;21385.7;16451
Land_u_House_Big_02_V1_F;21685.6;7497.27
Land_u_House_Big_02_V1_F;21729.5;7510.41
Land_u_House_Big_02_V1_F;21743.8;7626.62
Land_u_House_Big_02_V1_F;21760.9;11047.7
Land_u_House_Big_02_V1_F;21766.2;7549.72
Land_u_House_Big_02_V1_F;25547.6;21336.1
Land_u_House_Big_02_V1_F;25549.2;21367.9
Land_u_House_Big_02_V1_F;25557.1;21362.2
Land_u_House_Big_02_V1_F;25570.3;21196.7
Land_u_House_Big_02_V1_F;25576.5;21300.7
Land_u_House_Big_02_V1_F;25578.2;21393.5
Land_u_House_Big_02_V1_F;25629.6;21304.6
Land_u_House_Big_02_V1_F;25681.4;21280.8
Land_u_House_Big_02_V1_F;25726.9;21413.2
Land_u_House_Big_02_V1_F;25772.3;21405.4
Land_u_House_Big_02_V1_F;25809.3;21417.1
Land_u_House_Big_02_V1_F;25813.6;21361.1
Land_u_House_Big_02_V1_F;26836;23184.4
Land_u_House_Big_02_V1_F;26865.5;23171
Land_u_House_Big_02_V1_F;26873.3;23176.9
Land_u_House_Big_02_V1_F;26904.6;23198.2
Land_u_House_Big_02_V1_F;26992.1;23305.9
Land_u_House_Big_02_V1_F;27006.8;23237.7
Land_u_House_Big_02_V1_F;27056;23308
Land_u_House_Big_02_V1_F;27066.5;23304.5
Land_u_House_Big_02_V1_F;27071.1;23258.3
Land_u_House_Big_02_V1_F;27091.5;23277.8
Land_u_House_Big_02_V1_F;3422.98;14241.9
Land_u_House_Big_02_V1_F;3513.05;12471.6
Land_u_House_Big_02_V1_F;3559.84;12500.8
Land_u_House_Big_02_V1_F;3577.1;12399.3
Land_u_House_Big_02_V1_F;3582.24;14239.9
Land_u_House_Big_02_V1_F;3589.06;14102.4
Land_u_House_Big_02_V1_F;3599.27;14099.2
Land_u_House_Big_02_V1_F;3633.22;10151.4
Land_u_House_Big_02_V1_F;3766.26;13879
Land_u_House_Big_02_V1_F;3770.81;17800.8
Land_u_House_Big_02_V1_F;3777.3;12600
Land_u_House_Big_02_V1_F;3778.45;17794.1
Land_u_House_Big_02_V1_F;3865.48;13803.5
Land_u_House_Big_02_V1_F;3885.24;13870.1
Land_u_House_Big_02_V1_F;3938.73;12428.6
Land_u_House_Big_02_V1_F;3940.22;13532.6
Land_u_House_Big_02_V1_F;3942.09;13826.3
Land_u_House_Big_02_V1_F;3951.16;17305.9
Land_u_House_Big_02_V1_F;3952.16;13797.1
Land_u_House_Big_02_V1_F;3979.74;13781.8
Land_u_House_Big_02_V1_F;4064.18;11777.4
Land_u_House_Big_02_V1_F;4120.75;11768.9
Land_u_House_Big_02_V1_F;4191.39;11732.6
Land_u_House_Big_02_V1_F;4217.07;11696.6
Land_u_House_Big_02_V1_F;4220.94;13447.5
Land_u_House_Big_02_V1_F;4234.87;12374.7
Land_u_House_Big_02_V1_F;4246.6;15834.7
Land_u_House_Big_02_V1_F;4251.67;15900.4
Land_u_House_Big_02_V1_F;4264.97;13992.7
Land_u_House_Big_02_V1_F;4266.79;16792.2
Land_u_House_Big_02_V1_F;4321.85;16313
Land_u_House_Big_02_V1_F;4480.25;10333.8
Land_u_House_Big_02_V1_F;4591.36;21330.6
Land_u_House_Big_02_V1_F;4630.56;21423.6
Land_u_House_Big_02_V1_F;4784.13;14177.7
Land_u_House_Big_02_V1_F;4915.45;16166.4
Land_u_House_Big_02_V1_F;4990.68;11395.7
Land_u_House_Big_02_V1_F;5018.07;11336.3
Land_u_House_Big_02_V1_F;5018.27;11222.1
Land_u_House_Big_02_V1_F;5019.53;11368.2
Land_u_House_Big_02_V1_F;5021.1;11161.7
Land_u_House_Big_02_V1_F;5022.85;11391.2
Land_u_House_Big_02_V1_F;5023.38;11250.7
Land_u_House_Big_02_V1_F;5027.65;11154.4
Land_u_House_Big_02_V1_F;5046.13;11268.4
Land_u_House_Big_02_V1_F;5111;11260.6
Land_u_House_Big_02_V1_F;6607.15;20076.9
Land_u_House_Big_02_V1_F;6991;16265.5
Land_u_House_Big_02_V1_F;7144.18;16617.9
